image_name,BoxesString
008854_1.png,56 18 68 31
001021_1.png,88 67 102 81
006487_1.png,83 4 97 16
004816_1.png,20 35 33 47
001640_1.png,111 3 125 17
000678_1.png,31 28 41 38
004813_1.png,23 18 35 29
003830_1.png,104 90 116 101
002777_1.png,106 79 119 90
007740_1.png,45 4 57 16
002030_1.png,7 82 18 93
005829_1.png,5 60 20 75
002960_1.png,23 65 35 77
008868_1.png,15 109 32 124
007384_1.png,97 21 115 35
009420_1.png,4 102 16 115
002657_1.png,28 55 41 68
000503_1.png,43 70 59 86
006052_1.png,78 9 90 21
009067_1.png,79 9 91 21
009151_1.png,44 35 62 53
009368_1.png,50 108 62 121
001650_1.png,36 65 48 76
006850_1.png,69 17 84 32
009962_1.png,17 2 29 16;116 34 128 44;107 72 117 82
006711_1.png,111 71 125 85
002876_1.png,11 107 23 119
009771_1.png,51 27 66 43
001140_1.png,63 2 76 18
001106_1.png,112 50 124 61
000859_1.png,107 59 117 70
003219_1.png,4 104 16 119
009171_1.png,17 70 33 85
005262_1.png,79 71 95 88
001991_1.png,46 39 62 56
001128_1.png,108 25 119 37
008191_1.png,76 91 91 107
004596_1.png,112 86 124 96
006399_1.png,19 111 30 123
006438_1.png,104 74 117 89
005059_1.png,110 67 124 81
000949_1.png,87 29 104 45
001370_1.png,111 73 125 87
000235_1.png,66 22 78 35
006977_1.png,110 13 120 23
003230_1.png,34 102 50 119
005300_1.png,75 105 93 122
008315_1.png,24 103 43 120
007836_1.png,99 4 110 16
009980_1.png,79 69 91 81;94 70 106 80;106 118 118 128
001596_1.png,61 52 76 68
001170_1.png,110 53 126 70
000149_1.png,68 29 84 46
000601_1.png,15 35 34 54
005001_1.png,81 56 95 70
002930_1.png,58 62 70 75
004913_1.png,66 22 77 32
002822_1.png,56 15 71 30
004039_1.png,18 37 32 51
008881_1.png,84 95 94 105
005875_1.png,108 105 128 124
000723_1.png,111 7 125 22
003112_1.png,48 95 62 114
008557_1.png,39 81 49 92
001778_1.png,68 61 80 71
001857_1.png,27 100 38 110
008136_1.png,109 107 123 122
006407_1.png,75 45 86 55
009089_1.png,1 95 19 113
004204_1.png,53 6 70 26
000372_1.png,20 74 36 89
003052_1.png,12 5 22 15
008877_1.png,65 29 76 40
004909_1.png,55 92 76 108
005610_1.png,111 3 125 17
006589_1.png,84 64 97 77
009856_1.png,16 9 29 22
004291_1.png,37 58 48 69
008013_1.png,92 69 103 80
008367_1.png,35 19 51 36
004229_1.png,111 75 125 91
007045_1.png,84 67 98 80
001563_1.png,108 97 120 110
002213_1.png,41 56 59 73
006833_1.png,32 97 50 112
007015_1.png,46 50 60 63
006818_1.png,34 97 48 114
003667_1.png,3 48 17 61
002188_1.png,14 39 25 51
004855_1.png,90 3 103 17
004878_1.png,71 4 82 16
005999_1.png,15 103 27 115
001486_1.png,20 48 38 67
000433_1.png,39 28 50 38
003130_1.png,11 103 21 113
009909_1.png,22 0 32 6;69 19 79 29;17 32 27 42
000757_1.png,34 111 47 125
000390_1.png,69 61 82 73
002393_1.png,45 4 60 16
009413_1.png,4 67 16 80
002604_1.png,103 34 119 55
001229_1.png,111 88 125 101
001373_1.png,29 44 46 58
002099_1.png,52 85 67 99
001056_1.png,6 5 17 16
007033_1.png,43 32 59 49
006404_1.png,50 23 61 36
009382_1.png,78 24 99 44
000261_1.png,7 110 23 126
002295_1.png,54 24 72 39
003651_1.png,22 102 37 115
006112_1.png,63 22 79 35
008492_1.png,49 48 65 63
003402_1.png,43 31 58 46
002470_1.png,72 80 86 92
008787_1.png,35 24 51 41
005501_1.png,53 49 66 62
004728_1.png,7 105 22 120
004483_1.png,30 108 43 121
007507_1.png,27 97 41 112
008000_1.png,0 108 20 128
007251_1.png,71 91 87 106
007366_1.png,27 39 46 55
003186_1.png,14 86 29 100
009707_1.png,60 40 78 58
000104_1.png,39 44 52 59
005817_1.png,102 90 118 104
008807_1.png,2 31 18 47
001858_1.png,17 5 27 16
008741_1.png,104 24 121 40
005617_1.png,97 62 114 80
004178_1.png,64 20 80 41
001092_1.png,110 54 126 71
001673_1.png,44 111 62 125
008638_1.png,3 55 17 70
004751_1.png,98 16 110 27
001378_1.png,71 36 83 48
006545_1.png,5 31 15 41
008153_1.png,97 37 108 47
003506_1.png,57 3 71 17
003773_1.png,113 49 123 60
001460_1.png,22 26 41 46
009384_1.png,84 36 102 53
000185_1.png,70 89 83 102
009782_1.png,72 16 88 32
000299_1.png,56 50 67 61
000343_1.png,99 54 111 66
005602_1.png,60 109 72 123
002052_1.png,18 9 32 24
007506_1.png,16 53 32 68
003320_1.png,111 89 125 105
009671_1.png,31 78 44 91
005010_1.png,77 98 94 112
006697_1.png,46 70 64 85;46 71 57 82
004918_1.png,11 82 23 95
004677_1.png,17 1 36 19
003803_1.png,21 98 36 114
003600_1.png,69 108 86 127
005026_1.png,66 26 83 43
006167_1.png,37 74 55 91
000233_1.png,95 51 106 62
005714_1.png,20 103 36 119
009611_1.png,100 112 112 124
003887_1.png,29 107 44 121
008164_1.png,38 25 52 38
004482_1.png,3 37 17 49
001271_1.png,65 110 80 125
002189_1.png,79 83 94 102
006563_1.png,68 13 83 29
000257_1.png,8 42 18 52
005248_1.png,61 9 80 23
007456_1.png,24 10 40 24
007245_1.png,112 112 124 124
007136_1.png,84 64 100 81
008299_1.png,5 96 16 106
003131_1.png,86 62 99 74
001794_1.png,79 5 89 15
004965_1.png,5 16 15 26
006145_1.png,69 9 80 19
006348_1.png,104 106 117 119
007232_1.png,58 95 70 107
001977_1.png,52 2 67 18
002317_1.png,39 7 55 23
004206_1.png,35 74 52 86
000967_1.png,6 17 16 28
001386_1.png,24 4 36 16
001725_1.png,6 18 18 30
001638_1.png,108 50 128 70
007749_1.png,98 106 113 124
006666_1.png,112 106 124 118
006065_1.png,14 47 24 57
002290_1.png,31 3 47 17
009581_1.png,25 112 37 124
000253_1.png,70 97 83 108
006642_1.png,96 92 108 104
007717_1.png,6 66 18 78
004451_1.png,67 9 85 26
000193_1.png,52 28 63 39
005192_1.png,110 113 120 123
003292_1.png,109 66 127 85
006992_1.png,87 71 99 82
007720_1.png,47 82 57 92
004349_1.png,9 95 25 109
001498_1.png,93 55 105 67
000237_1.png,25 94 41 109
001240_1.png,40 66 53 79
009796_1.png,106 1 124 19
003854_1.png,9 52 19 63
006616_1.png,71 111 86 126
005852_1.png,45 83 55 93
007093_1.png,20 53 39 73
004356_1.png,90 110 104 123
006775_1.png,91 36 104 49
007560_1.png,11 29 31 49
002278_1.png,67 10 84 25
000152_1.png,52 84 66 97
004706_1.png,1 83 19 97
005544_1.png,58 29 72 42
005104_1.png,29 10 39 20
001477_1.png,99 113 110 123
009905_1.png,117 0 128 10;18 22 28 32;18 71 30 83
007190_1.png,49 43 63 57
001436_1.png,4 55 16 69
006532_1.png,75 25 88 41
005348_1.png,85 112 95 122
007961_1.png,46 2 63 18
009531_1.png,12 3 25 17
006334_1.png,101 53 120 70
000118_1.png,62 1 80 19
001062_1.png,70 44 87 60
005115_1.png,5 70 19 84
002985_1.png,23 79 37 93
004911_1.png,22 41 39 59
005211_1.png,96 13 107 25
004601_1.png,5 22 19 41
007697_1.png,98 50 116 65
009434_1.png,98 104 110 118
008945_1.png,87 100 102 119
001943_1.png,96 66 106 76
004310_1.png,5 103 16 114
000461_1.png,112 42 124 54
003178_1.png,2 62 20 79
005374_1.png,28 61 45 78
008479_1.png,96 102 108 114
005277_1.png,3 25 17 43
009721_1.png,40 108 57 128
006117_1.png,45 113 55 123
008093_1.png,102 110 112 121
005489_1.png,35 7 45 17
008279_1.png,17 26 28 36
000377_1.png,103 39 119 56
008768_1.png,4 58 16 69
004370_1.png,111 18 124 32
000819_1.png,90 22 101 34
007889_1.png,36 74 48 89
008986_1.png,56 111 70 125
006505_1.png,109 87 127 105
007706_1.png,82 99 92 110
000892_1.png,94 80 109 101
003406_1.png,89 21 104 34
001937_1.png,90 27 112 49
001342_1.png,42 108 62 128
009915_1.png,0 19 14 33;14 86 30 101
009087_1.png,82 109 95 121
008931_1.png,73 94 87 108
006239_1.png,16 19 27 30
008969_1.png,62 30 73 40
004074_1.png,9 96 22 113
002313_1.png,4 9 16 24
003478_1.png,64 6 75 17
008777_1.png,93 8 107 23
006723_1.png,56 62 70 77
009488_1.png,76 80 88 90
004744_1.png,70 108 90 128
003306_1.png,7 32 18 42
000060_1.png,109 50 124 70
000910_1.png,36 82 47 92
003014_1.png,69 111 83 125
001076_1.png,96 29 107 39
002297_1.png,109 14 127 30
000414_1.png,104 56 114 66
004195_1.png,26 37 38 50
001003_1.png,5 88 15 99
007466_1.png,34 74 48 85
005168_1.png,72 75 88 94
000166_1.png,26 55 38 69
008652_1.png,45 45 58 57
005976_1.png,78 90 98 110
008834_1.png,3 65 17 81
005954_1.png,5 24 15 35
004414_1.png,112 5 124 15
007689_1.png,15 80 25 90
006085_1.png,56 77 71 92
000240_1.png,8 65 21 80
000629_1.png,78 66 88 76
009335_1.png,26 27 38 39
007977_1.png,37 92 54 105
009037_1.png,110 40 124 55
005440_1.png,34 71 49 85
005069_1.png,83 11 93 21
002424_1.png,79 44 91 56
003335_1.png,87 15 99 27
002522_1.png,90 64 100 74
004466_1.png,4 24 16 35
001004_1.png,58 109 75 127
008398_1.png,92 55 105 68
002918_1.png,46 3 59 17
002767_1.png,22 87 43 107
007729_1.png,8 23 18 33
006004_1.png,37 112 49 124
008927_1.png,111 87 125 100
003289_1.png,68 76 87 94
006738_1.png,29 72 43 89
003058_1.png,43 98 58 113
006876_1.png,112 19 124 33
004504_1.png,82 72 103 91;83 73 94 84
002921_1.png,21 4 34 16
003585_1.png,59 39 69 49
004566_1.png,97 25 108 35
005427_1.png,77 70 99 85
003538_1.png,112 113 124 123
006798_1.png,13 8 32 28
004975_1.png,76 68 90 81
005018_1.png,19 60 29 71
007614_1.png,5 41 15 51
004324_1.png,2 72 18 88
008114_1.png,96 22 112 38
002883_1.png,47 68 64 84
000857_1.png,63 50 79 67
008748_1.png,112 85 124 97
002489_1.png,92 17 103 29
007545_1.png,17 43 28 54
001685_1.png,71 3 85 17
003342_1.png,7 11 19 24
002100_1.png,4 24 16 36
001243_1.png,56 85 73 102
008450_1.png,7 69 17 79
005315_1.png,108 107 128 126
003891_1.png,12 75 22 85
006969_1.png,30 6 45 21
008843_1.png,12 16 22 26
004068_1.png,52 2 69 20
006430_1.png,4 67 16 79
001803_1.png,34 4 45 16
001698_1.png,63 17 77 32
009230_1.png,5 31 19 45
007900_1.png,9 32 21 45
006981_1.png,89 38 100 49
009739_1.png,9 7 26 26
008348_1.png,46 71 66 88
008129_1.png,5 113 15 123
009946_1.png,118 3 128 13;101 33 115 47;18 52 28 62
008486_1.png,25 100 42 121
004968_1.png,37 89 50 101
002318_1.png,70 111 85 125
009836_1.png,23 21 36 34
009930_1.png,9 27 21 37;0 64 20 80;30 74 40 84
004066_1.png,16 45 27 56
004651_1.png,74 68 89 81
002640_1.png,2 24 18 37
003779_1.png,32 72 51 90
005515_1.png,74 2 90 18
008641_1.png,24 5 34 15
000148_1.png,4 37 16 49
006817_1.png,13 61 23 71
000049_1.png,76 11 92 28
003974_1.png,37 50 50 64
006472_1.png,7 78 19 90
009806_1.png,103 71 118 85
006803_1.png,108 36 121 50
007056_1.png,32 97 50 116
002509_1.png,68 111 80 125
005250_1.png,9 2 24 18
002346_1.png,106 93 123 110
007763_1.png,16 110 27 121
006146_1.png,87 92 97 102
004844_1.png,81 35 93 47
005512_1.png,29 10 44 25
000079_1.png,40 4 53 16
002300_1.png,69 59 84 75
001945_1.png,69 2 85 18
007406_1.png,58 77 69 88
007199_1.png,65 84 81 99
008959_1.png,96 3 109 17
003053_1.png,52 12 64 24
009811_1.png,76 88 89 99
008816_1.png,50 28 65 43
001434_1.png,1 1 19 19
008765_1.png,112 68 124 78
009345_1.png,98 51 114 67
006933_1.png,104 89 115 100
001074_1.png,100 90 116 105
006102_1.png,46 46 57 58
006644_1.png,73 43 91 56
009802_1.png,90 64 106 80
009463_1.png,56 94 69 106
007524_1.png,113 90 123 100
006696_1.png,51 52 68 66
006982_1.png,56 103 70 117
001193_1.png,110 106 126 120
007665_1.png,96 24 106 34
005503_1.png,103 110 120 126
005658_1.png,45 95 61 109
005167_1.png,10 11 23 24
002857_1.png,26 49 40 64
002884_1.png,112 55 122 65
004905_1.png,111 47 125 60
008446_1.png,93 98 107 112
003534_1.png,5 4 15 16
001817_1.png,88 28 107 47
000578_1.png,78 67 93 82
007620_1.png,13 98 25 111
009339_1.png,77 110 90 126
006074_1.png,20 65 32 77
004535_1.png,35 68 50 84
000876_1.png,13 61 25 76
009216_1.png,55 49 66 60
001060_1.png,89 89 102 101
002183_1.png,4 4 16 16
006139_1.png,112 9 124 20
006301_1.png,78 52 89 64
006680_1.png,111 100 125 118
006194_1.png,113 50 123 60
000306_1.png,8 108 24 128
006278_1.png,4 3 22 21
007356_1.png,21 22 35 39
005613_1.png,13 111 24 125
005711_1.png,51 63 61 73
003309_1.png,93 103 110 118
001141_1.png,101 57 122 72
001572_1.png,2 50 18 65
001280_1.png,86 32 99 44
003969_1.png,33 88 45 100
009729_1.png,11 59 24 71
004346_1.png,51 4 68 21
000356_1.png,84 110 100 126
008530_1.png,86 66 102 81
001172_1.png,88 112 101 124
009007_1.png,113 112 123 122
000960_1.png,69 109 84 127
001584_1.png,111 91 125 106
007985_1.png,3 44 19 60
001323_1.png,93 104 112 118
003763_1.png,13 111 29 125
005331_1.png,10 110 28 126
003073_1.png,12 91 30 108
006678_1.png,73 58 85 71
000878_1.png,60 4 72 16
003209_1.png,60 27 71 38
001893_1.png,98 15 108 25
003863_1.png,40 93 59 107
005129_1.png,111 2 125 18
006995_1.png,83 87 95 100
003647_1.png,113 93 123 103
006541_1.png,109 108 127 128
000430_1.png,29 38 43 53
003934_1.png,95 1 114 19
008023_1.png,43 93 55 104
003442_1.png,39 80 55 99
008309_1.png,35 41 48 53
006721_1.png,81 78 102 98
005203_1.png,87 63 102 76
000754_1.png,5 112 15 124
000426_1.png,9 32 23 46
004611_1.png,49 4 60 16
000700_1.png,12 90 29 105
004496_1.png,87 98 101 113
000000_1.png,101 91 118 104
009675_1.png,93 111 103 122
005432_1.png,76 15 91 32
006245_1.png,50 95 60 105
003359_1.png,54 30 72 50
009236_1.png,10 9 20 19
002628_1.png,18 65 33 76
000365_1.png,75 66 88 79
007236_1.png,89 8 103 23
008165_1.png,112 77 124 88
009378_1.png,111 69 125 86
007908_1.png,44 85 62 99
005521_1.png,24 19 41 36
001185_1.png,112 45 124 57
005204_1.png,37 88 55 105
003377_1.png,50 23 66 37
003513_1.png,22 102 32 113
008590_1.png,8 48 18 58
004431_1.png,110 42 126 59
005645_1.png,42 63 64 79
008955_1.png,99 51 116 68
006339_1.png,59 99 75 115
001022_1.png,54 108 72 128
008233_1.png,62 112 76 124
005164_1.png,30 7 48 26
008788_1.png,83 0 103 21
002220_1.png,2 107 18 128
003609_1.png,61 1 76 19
005352_1.png,69 94 86 111
000947_1.png,4 68 16 83
002908_1.png,42 44 58 58
004419_1.png,30 82 42 93
007299_1.png,112 112 124 124
000607_1.png,13 23 29 39
007905_1.png,18 46 33 64
003706_1.png,69 93 83 107
003202_1.png,30 75 43 90
008653_1.png,27 13 43 31
000318_1.png,37 57 48 68
008168_1.png,113 83 123 93
007085_1.png,2 111 18 125
009634_1.png,28 33 46 52
003964_1.png,40 4 55 18
005020_1.png,105 29 119 41
009409_1.png,45 3 57 17
001220_1.png,109 8 127 27
006658_1.png,66 92 76 102
000278_1.png,14 94 24 104
002497_1.png,75 22 88 34
001647_1.png,82 48 95 61
005518_1.png,104 110 118 126
007627_1.png,68 59 86 77
004977_1.png,69 44 81 54
003100_1.png,66 89 76 99
001104_1.png,75 39 86 50
002900_1.png,17 39 31 51
009600_1.png,6 11 21 29
002011_1.png,92 5 102 15
005542_1.png,40 71 55 86
006364_1.png,36 40 46 50
007639_1.png,20 109 31 119
003350_1.png,33 105 43 116
004252_1.png,8 61 18 73
008204_1.png,8 28 21 42
009402_1.png,68 15 86 31
004894_1.png,3 2 18 18
005487_1.png,102 113 112 123
006465_1.png,78 59 90 70
007991_1.png,11 92 28 109
005881_1.png,10 49 27 66
005972_1.png,64 6 76 19
006560_1.png,34 70 52 87
001651_1.png,103 112 114 124
004933_1.png,77 103 91 119
005130_1.png,61 7 74 20
000778_1.png,22 43 33 53
004810_1.png,111 101 125 114
007651_1.png,52 5 62 15
008438_1.png,111 101 125 117
008434_1.png,53 92 63 103
008072_1.png,9 86 20 97
004486_1.png,47 58 57 68
008196_1.png,62 13 78 29
007168_1.png,71 62 89 79
007023_1.png,96 96 110 111
003098_1.png,109 96 123 110
006542_1.png,62 107 72 117
008474_1.png,13 35 28 50
001845_1.png,111 11 123 26
002895_1.png,2 105 18 123
007692_1.png,96 2 118 18
009988_1.png,28 0 40 10;28 49 42 65;51 77 61 87
001559_1.png,39 2 56 18
009942_1.png,48 37 60 49;90 92 102 106;67 117 81 128
007238_1.png,38 97 54 110
001100_1.png,48 91 64 109
007280_1.png,61 27 77 43
008596_1.png,2 58 18 71
000109_1.png,111 74 125 88
005905_1.png,1 37 21 53
007476_1.png,92 55 106 69
008388_1.png,99 63 109 73
000527_1.png,103 72 118 88
005809_1.png,8 93 19 105
000413_1.png,94 48 111 65
001634_1.png,77 102 90 115
003381_1.png,50 64 65 83
003885_1.png,100 57 118 74
001695_1.png,2 79 18 97
003904_1.png,32 13 43 25
006914_1.png,60 94 72 106
003507_1.png,109 110 127 126
005227_1.png,87 4 98 16
007827_1.png,112 5 124 15
000930_1.png,5 109 18 123
004319_1.png,77 39 92 54
009453_1.png,99 66 109 77
001863_1.png,3 37 17 49
005592_1.png,96 99 107 110
007703_1.png,111 33 124 46
004098_1.png,91 108 110 125
006415_1.png,45 38 59 52
000420_1.png,5 60 16 71
002820_1.png,104 1 122 19
001689_1.png,26 109 41 127
006895_1.png,83 1 100 19
003425_1.png,112 61 124 72
001577_1.png,92 65 105 80
004095_1.png,107 29 119 41
007342_1.png,103 57 115 69
001599_1.png,25 34 36 44
000186_1.png,32 17 45 30
000884_1.png,8 41 19 51
003075_1.png,99 70 114 83
008347_1.png,3 48 17 61
008040_1.png,99 18 110 29
006031_1.png,102 39 115 53
002376_1.png,75 72 90 89
002468_1.png,34 4 46 16
000312_1.png,27 110 46 126
006367_1.png,33 2 52 18
001513_1.png,58 106 68 117
000946_1.png,47 60 60 76
000812_1.png,3 20 17 37
004217_1.png,109 41 127 59
008015_1.png,5 5 15 15
008223_1.png,65 74 86 89
002374_1.png,67 51 85 69
000840_1.png,20 2 41 18
009122_1.png,56 88 73 102
000781_1.png,47 77 65 90
002866_1.png,71 20 82 31
001896_1.png,98 61 116 79
007376_1.png,49 83 59 94
003655_1.png,75 48 88 60
001776_1.png,90 111 104 125
006860_1.png,6 8 22 25
009753_1.png,25 92 38 105
004846_1.png,110 106 126 122
003452_1.png,65 109 84 125
005123_1.png,70 43 80 54
003267_1.png,29 17 40 29
008846_1.png,112 67 124 79
002123_1.png,1 81 19 98
002743_1.png,110 4 126 21
003568_1.png,16 80 30 94
000808_1.png,59 16 72 29
006730_1.png,70 29 88 43
008951_1.png,25 113 36 123
003035_1.png,97 54 115 74
003884_1.png,93 4 105 16
004439_1.png,54 34 65 45
005408_1.png,90 92 100 103
003275_1.png,80 113 91 123
003191_1.png,15 53 33 73
008549_1.png,21 4 31 16
005166_1.png,0 19 20 37
003758_1.png,87 112 97 124
007585_1.png,99 80 119 99
002776_1.png,81 66 94 80
000133_1.png,105 19 116 30
000449_1.png,78 44 89 56
005397_1.png,68 110 84 126
007119_1.png,88 65 102 82
007445_1.png,101 4 116 16
004726_1.png,61 61 81 80
008672_1.png,5 20 15 31
001422_1.png,61 113 71 123
008776_1.png,75 38 87 51
001335_1.png,2 64 18 80
005033_1.png,4 38 16 51
008722_1.png,58 95 76 109
000824_1.png,90 42 101 56
000795_1.png,52 111 62 121
002501_1.png,81 68 92 82
003364_1.png,54 73 67 86
003595_1.png,28 3 42 17
000159_1.png,34 76 46 88
006835_1.png,44 59 55 71
007123_1.png,43 84 59 100
004393_1.png,93 86 106 100
004739_1.png,3 64 23 84
005312_1.png,18 97 30 112
001709_1.png,4 59 16 70
008127_1.png,111 62 125 75
009591_1.png,13 29 27 43
006600_1.png,55 20 65 31
005125_1.png,38 97 55 115
003163_1.png,111 111 125 125
008380_1.png,12 90 29 104
002750_1.png,77 29 91 44
002798_1.png,41 94 54 107
004891_1.png,45 89 58 101
000027_1.png,101 91 121 110
008766_1.png,63 3 79 17
008242_1.png,95 47 106 58
000855_1.png,75 0 91 20
003493_1.png,40 5 51 15
000397_1.png,79 56 90 66
003867_1.png,109 45 127 61
001588_1.png,5 43 15 53
001843_1.png,73 113 84 123
000899_1.png,91 112 103 124
003837_1.png,48 46 63 60
004188_1.png,2 3 18 17
005389_1.png,81 91 93 104
006865_1.png,24 90 34 101
009397_1.png,44 11 59 26
008508_1.png,34 89 50 105
007917_1.png,38 83 54 101
000988_1.png,84 44 94 54
002709_1.png,3 3 18 17
003703_1.png,67 47 81 62
001223_1.png,89 35 110 50
003733_1.png,19 110 36 126
004704_1.png,14 7 24 17
001760_1.png,17 95 33 110
007051_1.png,110 3 126 17
004303_1.png,78 104 94 121
001010_1.png,60 74 76 88
003586_1.png,47 87 61 100
002761_1.png,74 1 95 19
005452_1.png,67 15 82 29
007936_1.png,112 78 124 90
001702_1.png,21 46 35 62
009538_1.png,29 70 42 83
001571_1.png,33 60 45 71
003747_1.png,15 37 26 48
009111_1.png,111 76 125 90
000692_1.png,99 91 111 102
007214_1.png,35 89 48 102
004286_1.png,49 104 67 124
004090_1.png,11 20 26 32
008631_1.png,34 50 48 62
000323_1.png,74 46 88 63
004005_1.png,101 20 113 33
007068_1.png,3 27 20 46
006234_1.png,38 111 55 125
006973_1.png,112 97 124 109
001520_1.png,16 38 30 52
005543_1.png,73 63 83 74
004890_1.png,110 5 125 19
004023_1.png,97 7 110 20
007750_1.png,80 75 94 91
000014_1.png,86 104 104 121
003759_1.png,26 70 41 87
008296_1.png,87 38 99 48
000643_1.png,4 61 16 74
004050_1.png,46 7 60 24
008982_1.png,109 74 127 91
007076_1.png,68 79 82 98
004808_1.png,12 24 25 37
004720_1.png,96 96 111 113
007163_1.png,4 42 16 52
003211_1.png,33 82 48 97
007438_1.png,73 27 86 40
005611_1.png,75 108 95 127
000266_1.png,58 4 70 16
002682_1.png,36 107 49 124
003136_1.png,51 27 68 45
009820_1.png,97 10 109 23
006005_1.png,54 73 68 86
005785_1.png,3 0 23 20
001105_1.png,22 87 36 101
000441_1.png,44 29 62 43
006923_1.png,45 79 56 90
003111_1.png,2 110 18 126
001821_1.png,33 33 50 47
007962_1.png,66 5 76 15
001757_1.png,48 23 62 36
002314_1.png,38 8 50 19
003785_1.png,50 36 63 50
007630_1.png,27 34 46 52
000507_1.png,112 54 123 65
008526_1.png,100 6 110 16
005578_1.png,1 106 19 127
004171_1.png,3 103 17 118
002086_1.png,45 112 57 124
006902_1.png,54 46 67 59
005217_1.png,80 68 90 78
002256_1.png,39 94 53 110
005764_1.png,109 111 122 125
001015_1.png,40 110 51 120
007862_1.png,51 42 68 56
001057_1.png,5 89 20 103
009995_1.png,50 0 60 7;41 55 51 63;54 62 66 74
003834_1.png,19 19 34 35
001051_1.png,69 16 87 30
003337_1.png,48 76 62 90
002164_1.png,23 19 34 30
002190_1.png,31 83 45 99
007553_1.png,18 49 32 63
000585_1.png,49 36 65 50
007471_1.png,15 31 30 45
005438_1.png,36 87 49 102
003996_1.png,28 99 44 114
005454_1.png,72 55 83 66
008179_1.png,33 68 50 86
006506_1.png,85 62 101 79
000608_1.png,94 0 113 20
006457_1.png,43 24 56 41
002702_1.png,24 69 42 85
005458_1.png,5 40 17 52
000992_1.png,83 52 97 64
009140_1.png,70 28 85 45
008453_1.png,110 79 126 95
005284_1.png,38 70 48 80
006051_1.png,0 80 20 98
001745_1.png,101 71 118 88
000896_1.png,101 40 112 51
003036_1.png,91 75 101 86
001392_1.png,84 34 101 51
009163_1.png,12 76 28 94
003880_1.png,54 97 64 107
003391_1.png,10 98 21 110
000521_1.png,3 60 17 76
004360_1.png,50 22 60 32
004712_1.png,96 39 111 56
003547_1.png,105 111 120 125
006924_1.png,9 4 21 16
003698_1.png,21 31 32 45
003573_1.png,42 73 52 83
003676_1.png,85 25 98 37
005915_1.png,93 54 104 65
005221_1.png,79 105 94 120
007494_1.png,105 28 115 38
001497_1.png,94 23 110 41
008356_1.png,25 5 35 15
007036_1.png,73 6 85 20
006118_1.png,84 59 94 70
003753_1.png,83 80 102 98
008363_1.png,21 96 32 106
004103_1.png,69 17 80 27
006612_1.png,39 72 56 89
008150_1.png,57 35 67 45
007073_1.png,63 54 77 67
003336_1.png,16 5 26 15
003900_1.png,101 30 115 44
006416_1.png,84 24 94 35
009550_1.png,32 93 46 105
006498_1.png,2 27 18 43
002629_1.png,41 58 59 76
008267_1.png,82 54 98 72
005269_1.png,23 71 36 83
004091_1.png,99 3 115 19
001123_1.png,33 10 54 31
000597_1.png,95 51 110 67
006386_1.png,113 10 123 20
005117_1.png,113 42 123 52
005650_1.png,32 39 45 52
007126_1.png,58 105 72 119
002513_1.png,113 7 123 17
000517_1.png,29 109 39 119
005099_1.png,72 80 82 90
003376_1.png,1 94 19 114
005517_1.png,14 16 29 33
009178_1.png,44 108 63 126
008340_1.png,28 99 41 112
004016_1.png,4 25 16 38
003799_1.png,69 1 86 19
001131_1.png,90 96 104 110
006108_1.png,60 66 72 77
009622_1.png,6 53 21 68
000577_1.png,88 85 108 101
002823_1.png,112 49 124 64
002868_1.png,53 5 63 15
000867_1.png,26 81 44 96
004475_1.png,32 98 43 108
000877_1.png,9 16 25 36
009056_1.png,2 35 24 54
004138_1.png,9 42 28 60
003454_1.png,20 23 32 35
007276_1.png,112 33 124 44
001989_1.png,4 36 16 49
005339_1.png,21 36 34 48
002565_1.png,99 56 109 67
008560_1.png,76 103 89 117
000641_1.png,37 77 51 90
000825_1.png,113 77 123 87
004137_1.png,81 4 94 16
006481_1.png,46 1 62 19
001861_1.png,35 51 46 62
005464_1.png,94 52 111 72
003378_1.png,98 105 115 119
009148_1.png,88 29 106 47
001237_1.png,0 75 20 93
008066_1.png,31 98 44 114
007017_1.png,80 66 96 82
002576_1.png,74 12 84 23
004391_1.png,47 23 60 38
003009_1.png,72 39 82 49
000950_1.png,112 109 124 121
001238_1.png,14 48 29 62
002476_1.png,49 30 60 40
007773_1.png,97 81 111 95
002680_1.png,4 94 16 105
001963_1.png,23 11 41 30
003797_1.png,103 89 115 101
001278_1.png,38 87 51 101
008563_1.png,59 4 71 16
009350_1.png,79 39 95 55
003970_1.png,42 71 53 82
006883_1.png,20 45 33 58
006594_1.png,83 61 93 71
005865_1.png,74 6 87 19
005288_1.png,103 71 123 86
004542_1.png,113 113 123 123
000207_1.png,15 108 33 125
003890_1.png,60 99 79 117
002946_1.png,32 48 45 61
005735_1.png,104 41 120 56
008753_1.png,29 94 40 105
009829_1.png,87 71 101 86
003339_1.png,81 112 92 123
006025_1.png,32 76 42 87
007989_1.png,4 62 16 74
006441_1.png,44 75 54 85
006351_1.png,40 31 51 42
000631_1.png,4 23 16 34
003669_1.png,26 3 40 17
003223_1.png,78 110 91 121
005669_1.png,60 70 72 81
004557_1.png,42 4 56 17
000989_1.png,74 101 87 113
007871_1.png,69 50 84 64
006294_1.png,80 54 90 64
001707_1.png,72 21 86 38
000388_1.png,4 73 16 84
001253_1.png,52 109 65 125
003028_1.png,16 33 26 43
007756_1.png,36 0 54 21
008528_1.png,32 59 50 77
004822_1.png,81 52 92 63
000033_1.png,0 31 20 49
